Unnamed: 0,Actvitiy,Description,Cluster,x,y,z,SVD_1,SVD_2
349,Lawn & Garden,Laying sod,4,0.0017299450266807105,-0.0015761780814325123,-0.000459744660364871,0.0017299450266807105,-0.0015761780814325123
356,Lawn & Garden,"Planting, potting, transplanting seedlings or plants, light effort",2,0.16943570205574596,-0.141662313729027,-0.08676730583323747,0.16943570205574596,-0.141662313729027
359,Lawn & Garden,Planting trees,4,0.04625543285841704,-0.04861206672357185,-0.021967280916284616,0.04625543285841704,-0.04861206672357185
362,Lawn & Garden,Raking roof with snow rake,4,0.008240704262777239,-0.006828407585795866,0.0012848622556153207,0.008240704262777239,-0.006828407585795866
363,Lawn & Garden,Riding snow blower,4,0.024080956640960757,0.015613014180929766,-0.005864728920184413,0.024080956640960757,0.015613014180929766
364,Lawn & Garden,"Sacking grass, leaves",4,0.00626592247919721,-0.006522130161013196,-0.00308979274685382,0.00626592247919721,-0.006522130161013196
365,Lawn & Garden,Shoveling dirt or mud,4,0.008001290791564145,-0.003998293360571147,0.011193553929428453,0.008001290791564145,-0.003998293360571147
369,Lawn & Garden,"Trimming shrubs or trees, manual cutter",4,0.04908253894309233,-0.03201451063639514,-0.01974356357034815,0.04908253894309233,-0.03201451063639514
378,Lawn & Garden,"Harvesting Produce, Picking fruit off trees, gleaning fruits, picking fruits/vegetables, climbing ladder to pick fruit, vigorous",4,0.06345914585590373,-0.04328373286431274,-0.005982536074592254,0.06345914585590373,-0.04328373286431274
379,Lawn & Garden,"Harvesting Produce, Picking fruit off trees, gleaning fruits, picking fruits/vegetables, climbing ladder to pick fruit, vigorous  effort",2,0.10479350384509685,-0.07703592612930134,-0.022488659569048063,0.10479350384509685,-0.07703592612930134
383,Lawn & Garden,"Wheel barrow, pushing large garden cart or heavy wheelbarrow up to 150kg",4,0.05179210137282625,-0.01972104549707139,-0.01953754938641445,0.05179210137282625,-0.01972104549707139
388,Miscellaneous,"Casino gambling, standing",5,0.10678862817665032,-0.11079237325241646,-0.020569089083467492,0.10678862817665032,-0.11079237325241646
391,Miscellaneous,"Copying or filing documents, standing",5,0.13334168557581388,-0.14034371060252618,-0.03245874641656897,0.13334168557581388,-0.14034371060252618
392,Miscellaneous,"Drawing, writing, painting, standing",5,0.1281157098796821,-0.14090597866305646,-0.038682852461435054,0.1281157098796821,-0.14090597866305646
396,Miscellaneous,"watching tv, stepping during commercial breaks",4,0.037311772576103366,-0.030408974579190368,-0.016476104573632896,0.037311772576103366,-0.030408974579190368
398,Miscellaneous,"Standing:  talking in person, on the phone, computer, text messaging, writing",1,0.06316734117840217,-0.06672747657985857,-0.016138095349644988,0.06316734117840217,-0.06672747657985857
403,Miscellaneous,Standing: miscellaneous,5,0.11287167440743238,-0.11682223045467341,-0.022729045297154603,0.11287167440743238,-0.11682223045467341
410,Miscellaneous,Retreat/family reunion activities involving playing games with children,4,0.023704859561834386,0.009584259982776337,-0.007498918424136662,0.023704859561834386,0.009584259982776337
411,Miscellaneous,Touring/traveling/vacation involving  riding in vehicle,4,0.021499775188696425,0.025892532106193432,-0.011262488991694988,0.021499775188696425,0.025892532106193432
417,Music Playing,"Conducting orchestra, standing",5,0.10678878051545691,-0.11079250018454287,-0.02057155745033794,0.10678878051545691,-0.11079250018454287
418,Music Playing,"Double bass, standing",1,0.09187428162918969,-0.0917483712725349,-0.006447231937990907,0.09187428162918969,-0.0917483712725349
421,Music Playing,"Drumming, concert/live show",4,0.0009792992351453573,0.0007825953089595773,-0.00024923009439985856,0.0009792992351453573,0.0007825953089595773
423,Music Playing,"Horn, standing",5,0.1067887048997578,-0.11079163121636118,-0.02057210199150332,0.1067887048997578,-0.11079163121636118
433,Music Playing,"Guitar, rock and roll band, standing",1,0.07358823552533182,-0.07193968336340553,-0.003813852484655454,0.07358823552533182,-0.07193968336340553
437,Occupation,"Active workstation, Pedal desk, balance chair/ball, General, light effort",3,0.293014394960215,0.037238871517140566,-0.08797133535363444,0.293014394960215,0.037238871517140566
438,Occupation,"Active workstation, Pedal desk (40 watts)",0,0.06556239261085632,-0.032367095814613465,0.06344550472076167,0.06556239261085632,-0.032367095814613465
439,Occupation,"Active workstation, Pedal desk (80 watts)",0,0.0597147882293476,-0.02468240193702524,0.0525231661661763,0.0597147882293476,-0.02468240193702524
442,Occupation,Airline flight attendant,4,-2.9587853366821254e-07,-2.3462749691796413e-06,-2.0997479481216232e-05,-2.9587853366821254e-07,-2.3462749691796413e-06
443,Occupation,Apple Harvesting,4,0.0055972543153855235,-0.005039521728072855,-0.0030839540849564116,0.0055972543153855235,-0.005039521728072855
446,Occupation,Bookbinding,4,0.0,0.0,0.0,0.0,0.0
447,Occupation,"Building road, driving heavy machinery",4,0.04865005974410392,-0.04331774780434225,-0.0033842890603704365,0.04865005974410392,-0.04331774780434225
448,Occupation,"Building road, directing traffic, standing",1,0.07890295425257367,-0.07674516658743634,-0.007499514805987077,0.07890295425257367,-0.07674516658743634
452,Occupation,"Carrying heavy loads (e.g., bricks, tools)",4,0.08027488014473994,-0.06746788250669694,-0.03917411123406058,0.08027488014473994,-0.06746788250669694
453,Occupation,"Carrying moderate loads up stairs, moving  boxes, 25-49 lbs",2,0.139715102855564,-0.13030886363537472,-0.03434543624235165,0.139715102855564,-0.13030886363537472
454,Occupation,"Chambermaid, hotel housekeeper, making bed,  cleaning bathroom, pushing cart",4,0.04461727680572925,-0.007789916929041577,-0.028375305176582186,0.04461727680572925,-0.007789916929041577
455,Occupation,"Cleaning, vacuuming commercial space",4,0.06971438885769715,-0.03180738563175525,-0.05185714395932553,0.06971438885769715,-0.03180738563175525
456,Occupation,"Coal mining, drilling coal, rock",4,0.041345947785031846,0.04099237151582319,0.00027372135521553775,0.041345947785031846,0.04099237151582319
457,Occupation,"Coal mining, erecting supports",4,0.033892936842111476,0.05934470191893228,-0.006047023294985962,0.033892936842111476,0.05934470191893228
459,Occupation,"Coal mining, shoveling coal, by hand",4,0.03722481812125902,0.04089997054265796,-0.006966754667886635,0.03722481812125902,0.04089997054265796
460,Occupation,"Cook, chef",4,0.0,0.0,0.0,0.0,0.0
461,Occupation,"Construction, outside, remodeling, new  structures (e.g., roof repair, miscellaneous)",4,0.03329766615899416,-0.0210160533934844,-0.019855373515426166,0.03329766615899416,-0.0210160533934844
462,Occupation,"Construction, rebar, bar bending/fixing",4,0.0062989530197688475,0.0021800517795592137,0.00827401481928175,0.0062989530197688475,0.0021800517795592137
464,Occupation,"Custodial work, moderate effort (e.g., buffing  floors with electric buffer, feathering or  sweeping arena floors, mopping, taking",2,0.1531690378358502,-0.11474608828977982,-0.05622703464861547,0.1531690378358502,-0.11474608828977982
465,Occupation,"Custodial work, moderate effort (e.g., buffing  floors with electric buffer, feathering or  sweeping arena floors, mopping, taking  out the  trash, vaccuming)",2,0.1519726746859775,-0.11071792373836345,-0.05692937295529735,0.1519726746859775,-0.11071792373836345
466,Occupation,"Electrical work (e.g., hook up wire, tapping splicing); plumbing moved to11516",4,0.028234539241153805,0.0031081181035831364,-0.005513576502530983,0.028234539241153805,0.0031081181035831364
467,Occupation,"Engineer (e.g., mechanical or electrical)",4,0.004435469762597953,0.006517010128246608,-0.001351216151337073,0.004435469762597953,0.006517010128246608
470,Occupation,"Farming, moderate effort (e.g., feeding  animals, chasing cattle by walking and/or  horseback, spreading manure, harvesting  crops)",2,0.16636368657464567,-0.11610731863170709,-0.07470239957163813,0.16636368657464567,-0.11610731863170709
471,Occupation,"Farming, light effort, (e.g., cleaning animal  sheds, preparing animal feed)",2,0.16789939601691262,-0.0996599388118396,-0.09867574360693102,0.16789939601691262,-0.0996599388118396
472,Occupation,"Farming, driving tasks (e.g., driving tractor or  harvester)",4,0.0408070621107898,-0.03288232664810935,-0.01656025098014843,0.0408070621107898,-0.03288232664810935
473,Occupation,"Farming, feeding small animals",4,0.04740149725730376,-0.023644855412707257,-0.04303735510927756,0.04740149725730376,-0.023644855412707257
474,Occupation,"Farming, feeding cattle, horses",4,0.03094214768251234,-0.023344523944487258,-0.029259923806881465,0.03094214768251234,-0.023344523944487258
475,Occupation,"Farming, hauling water for animals, fetching  water from well or stream",0,0.059816246925741605,0.02374547923482332,0.0081334264208356,0.059816246925741605,0.02374547923482332
476,Occupation,"Farming, taking care of animals (e.g.,  grooming, brushing, shearing sheep, assisting  with birthing, medical care, branding),",4,0.054351545113266946,-0.00017480030837623603,-0.043869535495849966,0.054351545113266946,-0.00017480030837623603
477,Occupation,"Farming, taking care of animals (e.g.,  grooming, brushing, shearing sheep, assisting  with birthing, medical care, branding),  general",3,0.12984963560830318,0.10349154113171366,-0.056717133908118514,0.12984963560830318,0.10349154113171366
478,Occupation,"Farming, rice, planting, grain milling activities",4,0.02889896827962894,-0.02343133481629742,-0.015046195959184593,0.02889896827962894,-0.02343133481629742
481,Occupation,"Farming, milking Cows, full milking process, modern milking parlor with milking machines",4,0.030126441028301157,-0.021389497931382374,-0.022111043068520294,0.030126441028301157,-0.021389497931382374
483,Occupation,"Fire fighter, rescue victim, automobile  accident, using pike pole",4,0.03381389000574901,0.008445433245418849,-0.006252073527173354,0.03381389000574901,0.008445433245418849
484,Occupation,"Fire fighter, raising and climbing ladder with  full gear, simulated fire suppression",4,0.03264138536840875,0.019602434628771714,0.010924638190742386,0.03264138536840875,0.019602434628771714
485,Occupation,"Fire fighter, hauling hoses on ground,  carrying/hoisting equipment, breaking down  walls etc., wearing full gear",4,0.036089434995453015,0.005826104195165231,-0.014311101271944125,0.036089434995453015,0.005826104195165231
492,Occupation,"Forestry, vigorous effort (e.g., barking, felling,  or trimming trees, carrying or stacking logs,  planting seeds, sawing lumber by",2,0.16411800045023894,-0.13679106478901965,-0.06098492833613775,0.16411800045023894,-0.13679106478901965
493,Occupation,"Forestry, vigorous effort (e.g., barking, felling,  or trimming trees, carrying or stacking logs,  planting seeds, sawing lumber by  hand )",2,0.16580797028271246,-0.1364201932474382,-0.06091698164612288,0.16580797028271246,-0.1364201932474382
494,Occupation,Furriery,4,5.509182985595784e-07,-6.269438717697153e-06,-1.7742572922315994e-05,5.509182985595784e-07,-6.269438717697153e-06
496,Occupation,"Hairstylist (e.g., plaiting hair, manicure, make up artist)",4,0.0025733526307757087,-0.002442473818069358,-0.002424564698659842,0.0025733526307757087,-0.002442473818069358
497,Occupation,"Horse grooming, including feeding, cleaning  stalls, bathing, brushing, clipping, longeing and  exercising horses.",4,0.04503548782446699,-0.0164402888321913,-0.033976097638918304,0.04503548782446699,-0.0164402888321913
499,Occupation,"Horseback riding, working, cutting cows",4,0.03216357399183935,0.03310958784231952,-0.017916734643736366,0.03216357399183935,0.03310958784231952
500,Occupation,"Horse racing, galloping, cantor",0,0.016726522038805244,-0.0028722148164386343,0.061173316838566055,0.016726522038805244,-0.0028722148164386343
501,Occupation,"Horse racing, Jockey, trotting",0,0.015628299736851994,-0.0008326632138439948,0.052224542350467584,0.015628299736851994,-0.0008326632138439948
503,Occupation,Kitchen maid,4,0.01371302135285663,0.0004266366317397576,-0.009677796234560259,0.01371302135285663,0.0004266366317397576
505,Occupation,"Lawn keeper, weeding, gas powered",4,0.015899754748000764,0.005373465325348513,-0.00624251130116224,0.015899754748000764,0.005373465325348513
506,Occupation,Laundry worker,4,0.008767243380583484,-0.010978885170382976,-0.006091694314475638,0.008767243380583484,-0.010978885170382976
507,Occupation,Locksmith,4,-5.995038344744804e-07,-3.992020084121203e-06,-2.7643971995604426e-06,-5.995038344744804e-07,-3.992020084121203e-06
508,Occupation,"Machine tooling (e.g., machining, working  sheet metal, machine fitter, operating lathe,  welding) light-to-moderate effort",2,0.17151741783946242,-0.12476893012498824,-0.07319574528502014,0.17151741783946242,-0.12476893012498824
509,Occupation,"Machine tooling, operating punch press,  moderate effort",2,0.1771408498735659,-0.14205933298971007,-0.061274109238181426,0.1771408498735659,-0.14205933298971007
510,Occupation,"Manager, property",4,4.566097397835878e-07,-4.2576208242373263e-07,1.4605595369141357e-05,4.566097397835878e-07,-4.2576208242373263e-07
513,Occupation,"Manual or unskilled labor, general, vigorous effort",3,0.3480497545203038,0.09390117468533524,-0.08719624117518489,0.3480497545203038,0.09390117468533524
516,Occupation,"Massage therapist, standing",5,0.10678848227542867,-0.11079260390661508,-0.02057190208123923,0.10678848227542867,-0.11079260390661508
518,Occupation,"Mail delivery, motorbike",4,0.0007157740369323991,-0.0007136104115298851,-0.0009270118552317287,0.0007157740369323991,-0.0007136104115298851
519,Occupation,"Mail delivery, Electronically Assisted Bicycle",4,0.0066900475437837335,-0.0048125833102828745,0.0019263925842299685,0.0066900475437837335,-0.0048125833102828745
520,Occupation,"Moving, carrying or pushing heavy objects, 75  lbs or more, only active time (e.g., desks,  moving van work)",2,0.12772843387687435,-0.09952937135836051,-0.03236551426947131,0.12772843387687435,-0.09952937135836051
522,Occupation,"Skindiving or SCUBA diving as a frogman,  Navy Seal",4,0.008180758070911709,-0.009425347316904224,0.0010786107078680465,0.008180758070911709,-0.009425347316904224
523,Occupation,"Operating heavy duty equipment, automated,  not driving",4,0.04297276139781304,-0.04243479067946261,-0.012169148959861239,0.04297276139781304,-0.04243479067946261
524,Occupation,"Orange grove work, picking fruit",4,0.04303408341826874,-0.03365536167517631,-0.010894418642697787,0.04303408341826874,-0.03365536167517631
526,Occupation,Plumbing activities,4,0.02164973502172266,0.029022510303022896,0.0004383463630125836,0.02164973502172266,0.029022510303022896
527,Occupation,"Printing, paper industry worker, standing",1,0.06454188267812215,-0.06862148063027863,-0.01269151279853114,0.06454188267812215,-0.06862148063027863
529,Occupation,"Police, directing traffic, standing",1,0.0776102825480089,-0.08218913838310184,-0.014948312301292696,0.0776102825480089,-0.08218913838310184
532,Occupation,"Police, making an arrest, standing",1,0.07434938493343021,-0.0770157199539653,-0.015652993162092062,0.07434938493343021,-0.0770157199539653
533,Occupation,"Counter terrorism maneuvers, clearing building",4,0.011163129335769875,-0.011406280312452381,-0.00711796107273881,0.011163129335769875,-0.011406280312452381
535,Occupation,"Shoveling, digging ditches",4,0.015387218925180609,-0.012423553375876101,-0.006227124504240426,0.015387218925180609,-0.012423553375876101
543,Occupation,"Sitting tasks, moderate effort (e.g. pushing  heavy levers, riding mower/forklift, crane  operation)",2,0.17071408672133662,-0.13390663673233888,-0.06202397028772148,0.17071408672133662,-0.13390663673233888
552,Occupation,"Patient care, healthcare activites",4,0.029574250292489588,-0.0009938057933515767,-0.023922650477772492,0.029574250292489588,-0.0009938057933515767
553,Occupation,"Patient care, room cleaning/preperation",4,0.05431800901207975,-0.0059864538809485624,-0.04334913876259123,0.05431800901207975,-0.0059864538809485624
555,Occupation,"Steel mill, vigorous effort (e.g., hand rolling,  merchant mill rolling, removing slag, tending  furnace)",2,0.10270020867814456,-0.07796866668483426,-0.029006012603722754,0.10270020867814456,-0.07796866668483426
556,Occupation,"Tailoring, cutting fabric",4,0.03169314216790951,0.023573371066838676,-0.012612343948900545,0.03169314216790951,0.023573371066838676
558,Occupation,"Tailoring, hand sewing",4,0.043661006146075085,0.009877583102173914,-0.015071484688854317,0.043661006146075085,0.009877583102173914
559,Occupation,"Tailoring, machine sewing",4,0.05274598603245009,0.01641835135052476,-0.022924105646250175,0.05274598603245009,0.01641835135052476
560,Occupation,"Tailoring, pressing",4,0.028497055349052156,0.02028658601091011,-0.01091212619320046,0.028497055349052156,0.02028658601091011
561,Occupation,"Tailoring, weaving, light effort (e.g., finishing operations, washing, dyeing, inspecting cloth, counting yards, paperwork)",2,0.15968474908823121,-0.11006096986231478,-0.07840764133388217,0.15968474908823121,-0.11006096986231478
563,Occupation,"Tailoring, weaving, moderate effort (e.g.,  spinning and weaving operations, delivering  boxes of yarn to spinners, loading of  warp  bean, pinwinding, conewinding, warping, cloth  clutting)",2,0.16193373827533228,-0.14065290586465518,-0.07240690992851594,0.16193373827533228,-0.14065290586465518
565,Occupation,"Truck driving, delivery truck, taxi, shuttlebus,  school bus",4,0.014682134763385535,-0.008347384407667224,-0.007256244767899634,0.014682134763385535,-0.008347384407667224
566,Occupation,"Typing, electric, manual or computer",4,0.031174600747963233,-0.006368155019857075,-0.012319008163514712,0.031174600747963233,-0.006368155019857075
567,Occupation,"Using heavy power tools such as pneumatic  tools (e.g., jackhammers, drills, etc.)",4,0.04891499072730818,-0.04168771377928239,-0.013851251804616469,0.04891499072730818,-0.04168771377928239
568,Occupation,"Using heavy tools (not power) such as shovel,  pick, tunnel bar, spade",4,0.06008588211239265,-0.050036546510544594,-0.0098433737453373,0.06008588211239265,-0.050036546510544594
582,Occupation,"Warehouse/Shipping Center, Loading/Unloading boxes",4,0.040282143186993864,-0.04827086444787215,-0.03257952665106586,0.040282143186993864,-0.04827086444787215
583,Occupation,"Warehouse/Shipping Center, Moving boxes (~5kg)",4,0.029607830950874173,-0.03540031796607581,-0.027250715964611198,0.029607830950874173,-0.03540031796607581
584,Occupation,"Working in scene shop, theater actor, backstage  employee",4,0.005478036096042758,0.0003644221676900542,-0.0018039487014630577,0.005478036096042758,0.0003644221676900542
588,Occupation,"Soldiers, military loaded marching, varying terrain, 25-40 kg load",0,0.04092925856164942,-0.03003849967245357,0.08201062571635091,0.04092925856164942,-0.03003849967245357
592,Occupation,"Military activities, arterial field preparation, digging defensive positions",4,0.018569619571992,-0.016329318819876846,0.006281836125628107,0.018569619571992,-0.016329318819876846
595,Running,"Jogging, in place",4,0.008136727779098055,0.010287083845288134,0.007894944798484719,0.008136727779098055,0.010287083845288134
597,Running,Jogging on a mini-tramp,4,0.008781546788885734,0.010682058718996251,0.008224586700696309,0.008781546788885734,0.010682058718996251
667,Self Care,"Hairstyling, standing",5,0.10678888561985564,-0.11079267766203965,-0.02056750088603783,0.10678888561985564,-0.11079267766203965
672,Sexual Activity,"Passive, light effort, kissing, hugging",2,0.1605664113137927,-0.1292476448933577,-0.08277992690096096,0.1605664113137927,-0.1292476448933577
674,Sports,Archery (non-hunting),4,0.00946932268187729,0.0027954565092505944,-0.0023722872478949284,0.00946932268187729,0.0027954565092505944
676,Sports,"Badminton, competitive, match play",0,0.03655930562920713,0.025240202720830794,0.028864962903836076,0.03655930562920713,0.025240202720830794
682,Sports,"Basketball, officiating",4,0.0011243249884604325,-8.080000083229437e-05,0.0011740281062088704,0.0011243249884604325,-8.080000083229437e-05
683,Sports,"Basketball, shooting baskets",4,0.006178723622799285,-0.005950006075357526,0.002483741532191884,0.006178723622799285,-0.005950006075357526
684,Sports,"Basketball, drills, practice",4,0.0025914743876186467,-0.0014224093203538354,0.0022529882568454486,0.0025914743876186467,-0.0014224093203538354
685,Sports,Billiards,4,0.0,0.0,0.0,0.0,0.0
687,Sports,"Bowling, indoor, bowling alley",4,0.011324788493885067,-0.00787006053938258,0.001765325891693214,0.011324788493885067,-0.00787006053938258
689,Sports,"Boxing, punching bag",4,0.015073357180899895,-0.006488114242309958,0.03282897569438513,0.015073357180899895,-0.006488114242309958
690,Sports,"Boxing, punching bag, 60 b/min",4,0.041003413065407605,-0.027603056771940478,0.10218707136614391,0.041003413065407605,-0.027603056771940478
691,Sports,"Boxing, punching bag, 120 b/min",4,0.03982251097083705,-0.019213407853465175,0.058435360968284944,0.03982251097083705,-0.019213407853465175
692,Sports,"Boxing, punching bag, 180 b/min",4,0.03405448864857881,-0.019363199078113763,0.05173558735176872,0.03405448864857881,-0.019363199078113763
693,Sports,"Boxing, sparring",4,0.015421340708921491,-0.005519927125178201,0.025553207176014267,0.015421340708921491,-0.005519927125178201
694,Sports,"Boxing, simulated boxing round, exercise",0,0.053475955185868645,0.014206676214699293,0.04061793511283032,0.053475955185868645,0.014206676214699293
695,Sports,Broomball,4,0.0,0.0,0.0,0.0,0.0
696,Sports,"Children’s games, adults playing  (e.g., hopscotch, 4-square, dodge ball, playground apparatus, t-ball,  tetherball, marbles,",4,0.035327441397843426,0.0036784933554112925,-0.00841107934542853,0.035327441397843426,0.0036784933554112925
697,Sports,"Children’s games, adults playing  (e.g., hopscotch, 4-square, dodge ball, playground apparatus, t-ball,  tetherball, marbles,  jacks, arcade games), moderate effort",2,0.11319604483484069,-0.06359884541523339,-0.0332037811810509,0.11319604483484069,-0.06359884541523339
698,Sports,"Cheerleading, gymnastic moves, competitive",0,0.024518887060801575,0.02611343218702854,0.03649985390121687,0.024518887060801575,0.02611343218702854
699,Sports,"Coaching, football, soccer, basketball, baseball, swimming, etc.",4,0.032260111677821904,0.0024562312267167145,0.014203396752430658,0.032260111677821904,0.0024562312267167145
700,Sports,"Coaching, actively playing sport with players",4,0.01954703002194427,0.014391091692344073,-0.007870377627504635,0.01954703002194427,0.014391091692344073
701,Sports,"Cricket, batting, bowling, fielding",4,0.006224143564729978,-0.004921359809736496,-0.003504275610821557,0.006224143564729978,-0.004921359809736496
702,Sports,Croquet,4,0.0,0.0,0.0,0.0,0.0
703,Sports,Curling,4,0.0,0.0,0.0,0.0,0.0
704,Sports,"Darts, wall or lawn",4,0.020340578153823802,0.004034663798827058,-0.00822477697526585,0.020340578153823802,0.004034663798827058
705,Sports,"Drag racing, pushing or driving a car",0,0.044668272852745335,-0.020473484525706163,0.04612870204057324,0.044668272852745335,-0.020473484525706163
706,Sports,"Auto racing, open wheel",0,0.026763090228296933,0.002067751005919607,0.05108339320462186,0.026763090228296933,0.002067751005919607
707,Sports,Futsal,4,-5.089073793885949e-07,-1.139876125960243e-06,-1.87378945354104e-06,-5.089073793885949e-07,-1.139876125960243e-06
709,Sports,"Fencing, epee, competitive",0,0.05099844079814271,0.06730658154092167,0.043960947983930215,0.05099844079814271,0.06730658154092167
710,Sports,Floorball,4,-5.511485365069007e-07,8.937549272435424e-07,9.14237665748927e-06,-5.511485365069007e-07,8.937549272435424e-07
711,Sports,"Football, competitive",0,0.043202078549123654,0.030910504946770126,0.04627403663532301,0.043202078549123654,0.030910504946770126
713,Sports,"Football, touch, flag, light effort",2,0.17367913250426226,-0.13387047740000355,-0.08369670697889195,0.17367913250426226,-0.13387047740000355
714,Sports,"Football or baseball, playing catch",4,0.02808970233883369,0.011987197119854376,-0.008584320807489968,0.02808970233883369,0.011987197119854376
716,Sports,"Frisbee, ultimate",4,0.018350708500739873,0.03261825285503362,-0.005971141345794727,0.018350708500739873,0.03261825285503362
717,Sports,Frisbee golf,4,0.030163905126259216,0.053372236109952446,-0.009015068670148388,0.030163905126259216,0.053372236109952446
720,Sports,"Golf, miniature, driving range",4,0.021717239424228853,0.016447317305234195,-0.002344584050828793,0.021717239424228853,0.016447317305234195
724,Sports,Hacky sack,4,8.773840142566643e-07,-2.7830750058064426e-06,-2.7936908147046962e-06,8.773840142566643e-07,-2.7830750058064426e-06
726,Sports,"Handball, team",4,0.006288025775400779,0.010005040975966672,0.002604540336032419,0.006288025775400779,0.010005040975966672
727,Sports,"High ropes course, multiple elements",0,0.038315397353922316,-0.021231040174653493,0.0295178520328057,0.038315397353922316,-0.021231040174653493
728,Sports,Hang gliding,4,0.0030921080064672396,-0.0036455315984805585,-0.0025403548129738543,0.0030921080064672396,-0.0036455315984805585
729,Sports,"Hockey, field",4,0.014840918594677429,0.021919152360349373,0.005515150876978595,0.014840918594677429,0.021919152360349373
731,Sports,"Hockey, ice, competitive",0,0.05769515011055729,0.06425080463365744,0.07121337026756971,0.05769515011055729,0.06425080463365744
733,Sports,"Horse grooming, maintenance, saddling tasks",4,0.0266544206996712,-0.024960292138049896,-0.012647799921482563,0.0266544206996712,-0.024960292138049896
734,Sports,"Horseback riding, trotting",4,0.037623002148556746,0.04428034590475357,-0.017879362598258727,0.037623002148556746,0.04428034590475357
735,Sports,"Horseback riding, canter or gallop",4,0.03617554673304266,0.04340972898309458,-0.01997450952476908,0.03617554673304266,0.04340972898309458
737,Sports,"Horseback riding, jumping",4,0.05153902737930606,0.04743615025006101,-0.010725848299798467,0.05153902737930606,0.04743615025006101
738,Sports,"Horseback riding, reining",4,0.036175547032627084,0.04340972064372329,-0.019974504575993753,0.036175547032627084,0.04340972064372329
739,Sports,"Horseback riding, simulator",4,0.04782930531053315,0.056839283522854875,-0.025798718700627443,0.04782930531053315,0.056839283522854875
741,Sports,"Horseshoe pitching, quoits",4,-1.9723148785706802e-05,6.06993527994627e-06,-2.5930901994282766e-05,-1.9723148785706802e-05,6.06993527994627e-06
742,Sports,Jai alai,4,3.3594597767798704e-07,-1.004859355888663e-06,-1.3405012684334577e-05,3.3594597767798704e-07,-1.004859355888663e-06
743,Sports,"Martial Arts, different types, slower pace, novice performers, practice",4,0.03575253806413146,-0.019798476045988438,0.03980959019643061,0.03575253806413146,-0.019798476045988438
744,Sports,"Martial Arts, different types, moderate pace (e.g., judo, jujitsu, karate, kick boxing, tae kwon do, tai-bo, Muay Thai boxing)",0,0.07680069203792779,-0.053625596649050436,0.030598777484889608,0.07680069203792779,-0.053625596649050436
745,Sports,"Taekwondo, combat simulation",4,0.0,0.0,0.0,0.0,0.0
746,Sports,Judo,4,0.001922764831128914,-0.0015927217298518188,0.0011919480035518075,0.001922764831128914,-0.0015927217298518188
747,Sports,Juggling,4,-1.9103748381277774e-07,-5.466455974500349e-07,8.057526491694979e-06,-1.9103748381277774e-07,-5.466455974500349e-07
748,Sports,"Kendu, kihon-keiko style, moderate intensity",2,0.11036355712417091,-0.08790512686647574,0.021195107776458423,0.11036355712417091,-0.08790512686647574
749,Sports,"Kendu, kirikaeshi style, high intensity",0,0.06173584394152339,-0.029952289808926977,0.06142906965489132,0.06173584394152339,-0.029952289808926977
750,Sports,"Kendu, kakari keiko style, very high intensity",0,0.05793567223162344,-0.029362105191432824,0.05683007796098571,0.05793567223162344,-0.029362105191432824
751,Sports,Kickball,4,-1.020551453923559e-07,-3.450881447127517e-06,7.4224785395355525e-06,-1.020551453923559e-07,-3.450881447127517e-06
752,Sports,Kung Fu Gymnastics,4,0.012574904511757759,0.022676352677971967,-0.003388423178395137,0.012574904511757759,0.022676352677971967
753,Sports,Kickboxing,4,2.9277427140034883e-07,-2.475576877400155e-06,-1.0786018418669494e-06,2.9277427140034883e-07,-2.475576877400155e-06
754,Sports,Lacrosse,4,-6.407573923693599e-07,-1.5597498950694647e-06,-4.191652391832016e-06,-6.407573923693599e-07,-1.5597498950694647e-06
755,Sports,"Lawn bowling, bocce ball, outdoor",4,0.027344265660648015,-0.002049234531470894,-0.007495669180680964,0.027344265660648015,-0.002049234531470894
757,Sports,"Motorcycle racing, Supormoto racing",0,0.024664466723026947,-0.0017449040453676506,0.0985225410862467,0.024664466723026947,-0.0017449040453676506
758,Sports,Netball,4,7.300579171121916e-07,-3.101935842229375e-06,-8.158474552765064e-06,7.300579171121916e-07,-3.101935842229375e-06
759,Sports,Orienteering,4,3.303665293915033e-07,-2.2826968632856605e-06,-1.2380225143007433e-06,3.303665293915033e-07,-2.2826968632856605e-06
760,Sports,"Paddleball, competitive",0,0.03152256692651899,0.03352527242910622,0.046743774655170975,0.03152256692651899,0.03352527242910622
762,Sports,"Paragliding, moderate altitude",2,0.14420579279396994,-0.13521313211205202,-0.031849889481974446,0.14420579279396994,-0.13521313211205202
763,Sports,Prusik climbing,4,0.030571116666598164,0.005812188234530966,0.018730655522648215,0.030571116666598164,0.005812188234530966
764,Sports,"Polo, on horseback",4,0.023480990517277908,0.030584726091652123,-0.008577722882314275,0.023480990517277908,0.030584726091652123
765,Sports,"Racquetball, competitive",0,0.03152263203400298,0.03352577766796237,0.0467439895383444,0.03152263203400298,0.03352577766796237
771,Sports,"Rock climbing, free boulder",4,0.041555361185845706,-0.005450868643555416,0.026492321645554564,0.041555361185845706,-0.005450868643555416
772,Sports,"Rock climbing, ascending rock, high difficulty",0,0.06337162142828318,-0.02350771472878677,0.04395055648277587,0.06337162142828318,-0.02350771472878677
773,Sports,"Rock climbing, speed climbing, very difficult",0,0.07560559780446341,-0.016876361325638984,0.06540052508217142,0.07560559780446341,-0.016876361325638984
